priors_count,c_charge_degree,race,age_cat,sex,preds
-0.5109444186392607,M,Caucasian,Greater than 45,Female,1.0
11.12481185068626,M,Caucasian,Greater than 45,Female,1.0
0.6744362894851252,M,Hispanic,Less than 25,Female,1.0
-0.49816573569338213,F,Native American,25 - 45,Female,1.0
-0.034073874334136216,M,Caucasian,Greater than 45,Male,1.0
-0.2655134629127124,F,Caucasian,25 - 45,Female,1.0
2.2999248772165464,F,Other,Greater than 45,Female,1.0
0.7141749308891326,F,African-American,Less than 25,Female,1.0
-1.142663046918862,M,Caucasian,25 - 45,Male,1.0
11.828553930231841,M,Hispanic,Less than 25,Female,1.0
0.3769180663241213,M,Caucasian,Greater than 45,Male,1.0
0.1305922163883275,F,African-American,Greater than 45,Male,1.0
2.7871184026291793,F,Caucasian,Greater than 45,Female,1.0
-1.3379465295823807,F,Hispanic,25 - 45,Male,1.0
0.15192681324484414,F,Other,Greater than 45,Female,1.0
0.8155928239717266,M,Caucasian,25 - 45,Female,1.0
0.3494348099890793,M,Caucasian,Greater than 45,Female,1.0
2.203318082080817,M,Caucasian,Greater than 45,Male,1.0
1.0458740392098953,M,Caucasian,Less than 25,Female,1.0
-0.5996876229679009,F,Caucasian,Greater than 45,Male,1.0
0.14861111784864534,F,African-American,25 - 45,Male,1.0
0.09620349028041002,F,Caucasian,25 - 45,Male,1.0
8.790287903845638,F,Caucasian,Greater than 45,Female,1.0
0.17586134319141372,M,Other,Greater than 45,Male,1.0
4.943234569998686,M,Caucasian,Greater than 45,Female,1.0
-1.0715470997504606,F,Caucasian,Greater than 45,Male,1.0
0.03944814349618187,F,African-American,Less than 25,Female,1.0
16.685939007284208,M,Caucasian,Greater than 45,Male,1.0
2.382089502288357,F,Caucasian,25 - 45,Male,1.0
-0.25393090902610443,M,Caucasian,Greater than 45,Male,1.0
-0.46423917604507614,F,African-American,Greater than 45,Female,1.0
15.52236153807132,F,Caucasian,Greater than 45,Male,1.0
0.5169555672115052,F,Other,Less than 25,Male,1.0
2.781635332532921,F,Caucasian,25 - 45,Male,1.0
0.33606871221274764,M,Caucasian,25 - 45,Male,1.0
-0.8886566989752619,M,Caucasian,25 - 45,Female,1.0
-0.9971935567066712,F,Caucasian,25 - 45,Female,1.0
-0.10395252984828574,M,African-American,25 - 45,Female,1.0
0.8836790393748597,M,Other,Greater than 45,Female,1.0
3.500179236475606,M,Other,Less than 25,Male,1.0
2.811428243953958,M,African-American,25 - 45,Male,1.0
-0.18072435197922876,M,Other,25 - 45,Female,1.0
-0.09529022020195484,M,Hispanic,25 - 45,Female,1.0
-0.35441371697321244,M,Other,25 - 45,Female,1.0
1.7418979108166917,F,Other,Greater than 45,Female,1.0
3.4036121820862104,F,Hispanic,25 - 45,Male,1.0
-0.810056095253703,F,Other,25 - 45,Female,1.0
-0.45335035889467257,M,Caucasian,25 - 45,Female,1.0
0.936236212267948,F,Caucasian,Greater than 45,Male,1.0
1.4622604744117016,F,Caucasian,25 - 45,Female,1.0
2.8288875920941443,F,Other,Greater than 45,Female,1.0
0.3121651386043389,M,Caucasian,Greater than 45,Male,1.0
0.3727967318321034,M,Asian,Greater than 45,Male,1.0
-0.43531399499762263,M,Native American,Greater than 45,Female,1.0
3.741786606452534,F,Hispanic,25 - 45,Male,1.0
