priors_count,c_charge_degree,age_cat,sex,race,preds
9.691199442652945,F,Less than 25,Male,African-American,0.0
-0.11833757141289714,F,Less than 25,Male,Asian,0.0
0.04236545720080165,F,25 - 45,Male,Caucasian,0.0
-1.0993145724996447,M,25 - 45,Male,Caucasian,0.0
-0.37025604261881373,F,25 - 45,Female,African-American,0.0
0.5262732437445947,F,Less than 25,Male,African-American,0.0
-0.3799869758214578,F,25 - 45,Male,Hispanic,0.0
0.30084057931774255,F,Less than 25,Male,African-American,0.0
-0.25948498147616617,F,Greater than 45,Male,Caucasian,0.0
-0.7772837376875672,F,Less than 25,Male,Caucasian,0.0
6.484158405176046,F,Less than 25,Male,African-American,0.0
-0.4935103225965138,F,Less than 25,Male,African-American,0.0
-0.5676616056610218,F,Greater than 45,Male,Asian,0.0
1.0832364085482367,F,25 - 45,Male,Native American,0.0
-0.7240828503834755,F,25 - 45,Female,African-American,0.0
2.623342723065023,M,Greater than 45,Male,Caucasian,0.0
2.2142914062860815,F,Less than 25,Male,African-American,0.0
4.288928092508366,F,Less than 25,Male,African-American,0.0
2.780250220195018,F,25 - 45,Male,African-American,0.0
11.75600168132613,F,25 - 45,Male,African-American,0.0
-0.31460079603140917,F,25 - 45,Female,African-American,0.0
1.5500064950416443,M,Less than 25,Male,African-American,0.0
1.4748559974615256,F,Greater than 45,Male,Other,0.0
1.5892816553570484,F,Less than 25,Male,Hispanic,0.0
16.076297521815274,F,Less than 25,Male,African-American,0.0
-0.13731849830465892,F,Less than 25,Male,African-American,0.0
-0.23377761759894106,F,25 - 45,Male,Hispanic,0.0
2.7094108704626763,M,Greater than 45,Male,African-American,0.0
0.41017498464238067,F,25 - 45,Female,African-American,0.0
-0.8632883568161596,F,Less than 25,Female,Native American,0.0
2.701863991480913,F,25 - 45,Female,African-American,0.0
1.8261581792932895,F,Greater than 45,Female,Caucasian,0.0
